,source,author,title,description,url,urlToImage,publishedAt,content
61,"{'id': None, 'name': 'Forbes.com'}","Kyle Torpey, Contributor, Kyle Torpey, Contributor https://www.forbes.com/sites/ktorpey/",The Bitcoin Price Has Outperformed All Other Major Asset Classes Over The Past Year,"A recent Bitcoin price report has shown that, despite recent troubles, Bitcoin has been a top performing over the past twelve months.",https://www.forbes.com/sites/ktorpey/2020/04/13/the-bitcoin-price-has-outperformed-all-other-major-asset-classes-over-the-past-year/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1071043112%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D3660%26cropY1%3D185%26cropY2%3D2244,2020-04-14T03:10:00Z,"Getty
Much like basically every other asset in the world, the Bitcoin price fell sharply around the time COVID-19 was officially declared a pandemic by the World Health Organization on March 11th. While the price has recovered somewhat since the lows below $… [+3002 chars]"
62,"{'id': None, 'name': 'Fool.com'}",newsfeedback@fool.com (Dan Caplinger),The Surprise Bet to Beat the Coronavirus Bear Market,"Investors are putting their hopes in one particular investment, and by one measure, it's as attractive as it's been in a long time.",https://www.fool.com/investing/2020/04/17/the-surprise-bet-to-beat-the-coronavirus-bear-mark.aspx,https://g.foolcdn.com/editorial/images/568297/wall-street-gettyimages-488263377.jpg,2020-04-17T12:30:00Z,"The coronavirus pandemic has been a human tragedy, and it's also had major impacts on the financial markets. Even though stocks have recovered somewhat from the worst depths of the coronavirus bear market, they're still substantially below their highs from ju… [+4113 chars]"
63,"{'id': None, 'name': 'Threatpost.com'}",Tara Seals,Self-Propagating Malware Targets Thousands of Docker Ports Per Day,A Bitcoin-mining campaign using the Kinsing malware is spreading quickly thanks to cloud-container misconfigurations.,https://threatpost.com/self-propagating-malware-docker-ports/154453/,https://media.threatpost.com/wp-content/uploads/sites/103/2019/05/09121557/Docker-Image-Container.png,2020-04-03T19:31:27Z,"A Bitcoin-mining campaign using the Kinsing malware is spreading quickly thanks to cloud-container misconfigurations.The Docker cloud containerization technology is under fire, with an organized, self-propagating cryptomining campaign targeting misconfigured … [+5636 chars]"
64,"{'id': None, 'name': 'Entrepreneur.com'}",Kim Walsh Phillips,The 2 Things About Marketing That Never Change,"Before you create a social media strategy or spend a single dime, be sure you understand these basic guidelines.",https://www.entrepreneur.com/article/348156,https://assets.entrepreneur.com/content/3x2/2000/20200326145503-GettyImages-1070949634.jpeg,2020-04-21T14:00:00Z,"April
21, 2020
4 min read
Opinions expressed by Entrepreneur contributors are their own.
The following excerpt is from Dan S. Kennedy and Kim Walsh Phillips's No B.S. Guide to Direct Response Social Media Marketing, Second Edition. Buy it now from Amazon … [+4568 chars]"
65,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, 
 Billy Bambrough, Contributor
 https://www.forbes.com/sites/billybambrough/",Is 2020 The New 2017? Bitcoin Could Be This Year’s Best Performing Asset,"As bitcoin traders eye the biggest quantitative easing program ever undertaken, bitcoin could outperform the wider market in 2020 with investors scrambling to keep up with a rapidly evolving and uncertain situation...",https://www.forbes.com/sites/billybambrough/2020/04/24/is-2020-the-new-2017-bitcoin-could-be-this-years-best-performing-asset/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1196862983%2F0x0.jpg,2020-04-24T23:24:09Z,"Bitcoin exploded onto the global stage in 2017 with a massive rally that made many early adopters overnight millionaires. 
The bitcoin price, which is up around 5% so far in 2020 after a rocky few weeks following the coronavirus crash, has swung wildly over … [+5433 chars]"
66,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, Billy Bambrough, Contributor https://www.forbes.com/sites/billybambrough/",Bitcoin’s Next Boom Has Already Begun,"After courts in India reversed a near two-year effective bitcoin ban earlier this year, bitcoin trading in the country is exploding—pushed higher by a country-wide economic slump and a coronavirus-induced lockdown...",https://www.forbes.com/sites/billybambrough/2020/04/10/bitcoins-next-boom-has-already-begun/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F897291156%2F0x0.jpg,2020-04-11T02:30:00Z,"Bitcoin and cryptocurrencies have returned to the spotlight in recent weeks, despite the bitcoin price crashing along with traditional markets last month. 
Governments and central banks around the world have moved to flood the market with freshly-minted cash… [+4214 chars]"
67,"{'id': None, 'name': 'Forbes.com'}","Luke Fitzpatrick, Contributor, Luke Fitzpatrick, Contributor https://www.forbes.com/sites/lukefitzpatrick/",Oobit Releases A Coinbase-Powered “Skyscanner” For Bitcoin,"Amran Adar and Aharon Miller founded Oobit in 2017 as a peer-to-peer (P2P) trading community, allowing users to trade bitcoin amongst one another. Since then, the company has expanded by launching a new “Skyscanner” for bitcoin.",https://www.forbes.com/sites/lukefitzpatrick/2020/04/11/oobit-releases-a-coinbase-powered-skyscanner-for-bitcoin/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e91b14e892edc0006725ed9%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D4999%26cropY1%3D578%26cropY2%3D3392,2020-04-11T12:02:17Z,"INDIA - 2019/12/04: In this photo illustration a popular decentralised digital currency, Bitcoin ... [+] logo seen displayed on a smartphone. (Photo Illustration by Avishek Das/SOPA Images/LightRocket via Getty Images)
SOPA Images/LightRocket via Getty Image… [+8331 chars]"
68,"{'id': None, 'name': 'Gizmodo.com'}",Janet Burns,"Will Brands Reinvent Money, or Are Digital Dollars a Bust?","Many forms of so-called digital money aren’t actually so new or innovative—nor actual ‘money,’ in most cases—and often have a number of key aspects in common. The ways in which they differ, may be our best indicators for whether this or that payment system or…",https://gizmodo.com/will-brands-reinvent-money-or-are-digital-dollars-a-bu-1842899551,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/b9elbpqeckeqo2wajnvp.gif",2020-04-20T14:00:00Z,"Many forms of so-called digital money arent actually so new or innovativenor actual money, in most casesand often have a number of key aspects in common. The ways in which they differ, may be our best indicators for whether this or that payment system or cryp… [+16771 chars]"
69,"{'id': 'business-insider', 'name': 'Business Insider'}",Reuters and Rob Price,Facebook is scaling back its digital currency project Libra as it tries to win regulatory approval,"Facebook is scaling back its cryptocurrency project Libra. The ambitious plan to build a new transnational digital currency faced a wave of criticism and regulatory scrutiny. On Thursday, it announced it would be linked to individual currencies and have addit…",https://www.businessinsider.com/facebook-scales-back-libra-cryptocurrency-project-2020-4,https://i.insider.com/5e7b4e892d41c15ee6126e6a?width=1200&format=jpeg,2020-04-16T16:29:07Z,"Facebook is scaling back its beleaguered cryptocurrency project Libra in an attempt to win regulatory approval.
The Silicon Valley-based social networking giant's ambitious digital currency will now be linked to individual currencies and overseen by global w… [+4478 chars]"
70,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",,Get set for Bitcoin ‘halving’! Here’s what that means,"Bitcoin is notoriously volatile, prone to sudden price surges and swift reversals that can wipe out millions of dollars of value in a matter of minutes. Those changes are often mysterious to market observers, given the digital currency’s lack of fundamentals,…",https://economictimes.indiatimes.com/markets/stocks/news/get-set-for-bitcoin-halving-heres-what-that-means/be-ready-for-bitcoin-halving/articleshow/75406908.cms,,2020-04-27T10:47:17Z,
71,"{'id': None, 'name': 'Economist.com'}",The Economist,China aims to launch the world’s first official digital currency,"Little by little, the central bank will acquire more power to track how money is used",https://www.economist.com/finance-and-economics/2020/04/25/china-aims-to-launch-the-worlds-first-official-digital-currency,https://www.economist.com/sites/default/files/20200425_FNP502.jpg,2020-04-23T14:55:06Z,"CENTRAL BANKS have had a busy pandemic. Along with injecting vast amounts of money into the financial system, they have cleaned vast amounts of itliterally. From America to South Korea, central banks have quarantined and disinfected potentially contaminated b… [+2811 chars]"
72,"{'id': None, 'name': 'Forbes.com'}","Samantha Radocchia, Contributor, 
 Samantha Radocchia, Contributor
 https://www.forbes.com/sites/samantharadocchia/",Exclusive Interview: NFL Linebacker Russell Okung Talks Bitcoin And Why Fold’s New Visa Card Will Fast-Track Bitcoin Adoption,"Bitcoin is more than just a passion for NFL linebacker, Russell Okung.",https://www.forbes.com/sites/samantharadocchia/2020/04/21/exclusive-interview-nfl-linebacker-russell-okung-talks-bitcoin-and-why-folds-new-debit-card-will-fast-track-bitcoin-adoption/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e9f187410531200068f558a%2F0x0.jpg,2020-04-21T16:08:50Z,"NFL Linebacker Russell Okung
Russell Okung
Bitcoin is more than just a passion for NFL linebacker, Russell Okung. 
Its a way of life.
Starting in 2016, Okung co-founded the Greater Foundation, with the mission of equipping the next generation with the eco… [+4587 chars]"
73,"{'id': None, 'name': 'Sophos.com'}",Danny Bradbury,QR code generator scam steals thousands in Bitcoin,"Every once in a while an attack comes along that is so simple to set up, and yet so effective, that it makes your jaw drop. Here's one.",https://nakedsecurity.sophos.com/2020/04/01/qr-code-generator-scam-steals-thousands-in-bitcoin/,https://nakedsecurity.sophos.com/wp-content/uploads/sites/2/2020/04/shutterstock_793641088-compressor.jpg?w=775,2020-04-01T13:04:37Z,"Every once in a while an attack comes along that is so simple to set up, and yet so effective, that it makes your jaw drop. Here’s one: fake bitcoin QR generators. According to web developer and cryptocurrency enthusiast Harry Denley, a wily scammer has been … [+2098 chars]"
74,"{'id': None, 'name': 'Readwrite.com'}",Adedeji Adewale,Impact of COVID-19 in the Crypto Market,"In less than three months, the novel coronavirus (nCOVID -19) transformed from just one of the regular virus outbreaks in recent memories into a global pandemic, threatening to cause severe and drastic changes in the world’s most significant issues as we know…",https://readwrite.com/2020/04/24/impact-of-covid-19-in-the-crypto-market/,https://images.readwrite.com/wp-content/uploads/2020/04/Impact-of-COVID-19-in-the-Crypto-Market.jpeg,2020-04-24T20:00:07Z,"In less than three months, the novel coronavirus (nCOVID -19) transformed from just one of the regular virus outbreaks in recent memories into a global pandemic, threatening to cause severe and drastic changes in the world’s most significant issues as we know… [+4508 chars]"
75,"{'id': None, 'name': 'Forbes.com'}","Clem Chambers, Contributor, 
 Clem Chambers, Contributor
 https://www.forbes.com/sites/investor/people/clem/","Bitcoin, The 2020 Crash, Gold And Hyperinflation","There are three possible outcomes to this crisis: deflationary depression, little change and hyperinflation.",https://www.forbes.com/sites/investor/2020/04/27/bitcoin-the-2020-crash-gold-and-hyperinflation/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ea6d49e165a170006a5d625%2F0x0.jpg,2020-04-27T13:32:34Z,"Getty
There are three possible outcomes to this crisis: Deflationary depression, little change or hyperinflation.
Lets look at each of those in turn.
Deflationary depression 
Youd have thought that with all the stimulus that deflationary depression would … [+4770 chars]"
76,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, 
 Billy Bambrough, Contributor
 https://www.forbes.com/sites/billybambrough/",Billionaire Mark Cuban Reveals When He Would Buy Into Bitcoin,Dallas Mavericks owner and billionaire investor Mark Cuban has previously said he'd rather have bananas than bitcoin--but that could change...,https://www.forbes.com/sites/billybambrough/2020/04/21/billionaire-mark-cuban-reveals-when-he-would-buy-into-bitcoin/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e9f25a28c2caa0006e70617%2F0x0.jpg,2020-04-21T23:20:00Z,"Billionaire investor Mark Cuban isn't a fan of bitcoin, saying he'd ""rather have bananas.""
The bitcoin price has lost around 16% since Cuban's comments, while bananas are still going for about the sameproving Cuban right, in a way.
Now, after previously bra… [+3052 chars]"
77,"{'id': None, 'name': 'Forbes.com'}","Kyle Torpey, Contributor, Kyle Torpey, Contributor https://www.forbes.com/sites/ktorpey/",Billionaire Makes The Case For A $1 Million Bitcoin Price,A former Facebook executive explains how the Bitcoin price could climb into the millions.,https://www.forbes.com/sites/ktorpey/2020/04/05/billionaire-explains-the-path-to-a-1-million-bitcoin-price/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F42396515%2F0x0.jpg,2020-04-06T02:10:00Z,"Chamath Palihapitiya, founder and chief executive officer of Social Capital LP, listens during the ... [+] Bloomberg Business of Equality conference in New York, U.S., on Tuesday, May 8, 2018. (Mark Kauzlarich/Bloomberg)
© 2018 Bloomberg Finance LP
Social C… [+4727 chars]"
78,"{'id': None, 'name': 'Forbes.com'}","Justin O'Connell, Contributor, Justin O'Connell, Contributor https://www.forbes.com/sites/justinoconnell/",How Bitcoin Could Anchor Web 3.0,"Muneeb Ali, founder of Blockstack PBC: Bitcoin is the reserve currency of a unified digital society.",https://www.forbes.com/sites/justinoconnell/2020/04/12/how-bitcoin-could-anchor-web-30/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e939dcc01879f0006d2779b%2F0x0.jpg,2020-04-12T23:40:09Z,"Bitcoin introduced digital property, says Muneeb Ali, founder of Blockstack PBC, the entity, which spearheads development of Blockstacks Stacks blockchain, an open-source project building software for a user owned internet. 
In human civilization, whenever y… [+5426 chars]"
79,"{'id': None, 'name': 'Forbes.com'}","Simon Moore, Contributor, Simon Moore, Contributor https://www.forbes.com/sites/simonmoore/",How Has Bitcoin Performed During The Crisis?,"Some view Bitcoin as a safe-haven asset, has it behaved like one?",https://www.forbes.com/sites/simonmoore/2020/04/11/how-has-bitcoin-performed-during-the-crisis/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e911fb6892edc0006725dc4%2F0x0.jpg,2020-04-11T17:43:15Z,"How has Bitcoin held up during the recent market stress? (Photo by INA FASSBENDER/AFP via Getty ... [+] Images)
AFP via Getty Images
Some argue that Bitcoin is potentially a robust defensive asset, somewhat like gold. This is Bitcoins first major U.S. reces… [+3249 chars]"
80,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, Billy Bambrough, Contributor https://www.forbes.com/sites/billybambrough/",It’s Make Or Break For Bitcoin,"With bitcoin fast approaching its own halving event, scheduled for May 12, it's make-or-break for the original and most valuable cryptocurrency...",https://www.forbes.com/sites/billybambrough/2020/04/18/its-make-or-break-for-bitcoin/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e9aad4b7be2870006ce1f8d%2F0x0.jpg,2020-04-18T09:55:00Z,"Bitcoin offshoots bitcoin cash and bitcoin SV underwent so-called halvings last week, with the number of tokens rewarded to those who maintain the network cut by half. 
Bitcoin cash, which broke away from bitcoin in a 2017 schism that was sparked by technica… [+5288 chars]"
81,"{'id': None, 'name': 'Forbes.com'}","Charles Bovaird, Contributor, Charles Bovaird, Contributor https://www.forbes.com/sites/cbovaird/",Is Bitcoin Headed For A Sharp Decline?,"Bitcoin could lose 50% of its value in the near future, said one analyst. Where will the volatile cryptocurrency head next?",https://www.forbes.com/sites/cbovaird/2020/04/15/is-bitcoin-headed-for-a-sharp-decline/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1214132368%2F0x0.jpg,2020-04-15T23:01:22Z,"Bitcoin prices could be on track to record serious losses in the near future, says one technical ... [+] analyst. (Photo by Yuriko Nakao/Getty Images)
Getty Images
Bitcoin, the worlds most prominent digital currency, may be headed for a substantial correcti… [+3229 chars]"
82,"{'id': None, 'name': 'Forbes.com'}","Crypto Confidential, Forbes Staff, Crypto Confidential, Forbes Staff https://www.forbes.com/sites/cryptoconfidential/",Bitcoin Bulls Rejoice; Lawsuits Target Major Exchanges,"Bitcoin kept rallying this week, climbing to a three-week high at more than $7,400 after a 10% rise from Sunday to Tuesday.",https://www.forbes.com/sites/cryptoconfidential/2020/04/12/bitcoin-bulls-rejoice-lawsuits-target-major-exchanges/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1130794858%2F0x0.jpg,2020-04-12T13:00:00Z,"Get Forbes' top crypto and blockchain stories delivered to your inbox every week for the latest news on bitcoin, other major cryptocurrencies and enterprise blockchain adoption.
Getty
CRYPTO MARKETS
Bitcoin kept rallying this week, climbing to a three-week… [+3182 chars]"
83,"{'id': None, 'name': 'Forbes.com'}","Luke Fitzpatrick, Contributor, Luke Fitzpatrick, Contributor https://www.forbes.com/sites/lukefitzpatrick/",The Liquidity Crunch: Bitcoin And Beyond,"From early September 2008 to June 2009, the Fed’s balance sheet doubled from roughly $1 trillion to $2 trillion via its monetary toolkit of quantitative easing and open market operations—scooping up treasuries and mortgage-backed securities.",https://www.forbes.com/sites/lukefitzpatrick/2020/04/18/the-liquidity-crunch-bitcoin-and-beyond/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e9b1a72f57d440006ee42de%2F0x0.jpg,2020-04-18T15:21:07Z,"PARIS, FRANCE - JUNE 25: In this photo illustration, a visual representation of the digital ... [+] Cryptocurrency, Bitcoin is displayed on June 25, 2019 in Paris, France. Bitcoin surpassed the 11,000 dollar mark Monday, Facebook's arrival on the cryptocurren… [+6016 chars]"
84,"{'id': None, 'name': 'Forbes.com'}","Michael del Castillo, Forbes Staff, Michael del Castillo, Forbes Staff https://www.forbes.com/sites/michaeldelcastillo/",A Bitcoin Bastion For The Wild West,Bitcoins and dollars are like oil and water—but financier Caitlin Long says she can blend them inside one novel institution domiciled in Wyoming.,https://www.forbes.com/sites/michaeldelcastillo/2020/04/01/a-bitcoin-bastion-for-the-wild-west/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e8400d5f771aa0006a04c06%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D1600%26cropY1%3D132%26cropY2%3D1032,2020-04-01T13:00:00Z,"Pictured: Avanti CEO Caitlin Long sits on a fence in front of the Vedauwoo granite outcropping in southeastern Wyoming, near the banks headquarters in Cheyenne.
Eight years ago, Caitlin Long was a card-carrying member of the financial establishment. As head … [+10572 chars]"
85,"{'id': None, 'name': 'Forbes.com'}","Crypto Confidential, Forbes Staff, Crypto Confidential, Forbes Staff https://www.forbes.com/sites/cryptoconfidential/",Bitcoin Surges Amid Crisis; Binance’s Surprising Addition,Binance's acquisition of crypto scorekeeper CoinMarketCap appears to create a puzzling conflict of interest.,https://www.forbes.com/sites/cryptoconfidential/2020/04/05/bitcoin-surges-amid-crisis-binances-surprising-addition/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e89de8901879f000703daae%2F0x0.jpg,2020-04-05T13:39:20Z,"Get Forbes' top crypto and blockchain stories delivered to your inbox every week for the latest news on bitcoin, other major cryptocurrencies and enterprise blockchain adoption.
Getty
CRYPTO MARKETS
Bitcoin climbed 17% in a 24-hour period from Wednesday to… [+3490 chars]"
86,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, Billy Bambrough, Contributor https://www.forbes.com/sites/billybambrough/",This Could Be The Biggest Ever Month For Bitcoin And Crypto,Bitcoin and cryptocurrency investors are gearing up for what could be their biggest month ever as the countdown to bitcoin's halving begins...,https://www.forbes.com/sites/billybambrough/2020/04/07/this-could-be-the-biggest-ever-month-for-bitcoin-and-crypto/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1205769770%2F0x0.jpg,2020-04-07T23:10:00Z,"Bitcoin and cryptocurrency investors are gearing up for what could be their biggest month ever as the countdown to bitcoin's next halving begins. 
This week, bitcoin offshoots bitcoin cash and bitcoin SV will also go through halvingswith the number of new to… [+4589 chars]"
87,"{'id': 'bloomberg', 'name': 'Bloomberg'}",,"Why Billionaire Novogratz Is Short Stocks and Credit, Long on Bitcoin",,https://www.bloomberg.com/news/videos/2020-04-13/why-billionaire-novogratz-is-short-stocks-long-on-bitcoin-video,,2020-04-13T14:36:54Z,
88,"{'id': None, 'name': 'Threatpost.com'}",Tara Seals,Bitcoin Stealers Hide in 700+ Ruby Developer Libraries,"Cybercriminals uploaded typosquatted malicious libraries to RubyGems, which contains open-source components that are used as basic application building blocks by software developers.",https://threatpost.com/bitcoin-stealers-700-ruby-developer-libraries/154937/,https://media.threatpost.com/wp-content/uploads/sites/103/2020/04/20115724/ruby-e1587398259236.jpg,2020-04-20T16:23:04Z,"Cybercriminals uploaded typosquatted malicious libraries to RubyGems, which contains open-source components that are used as basic application building blocks by software developers.About 760 malicious libraries, bent on stealing Bitcoin, have been identified… [+5948 chars]"
89,"{'id': None, 'name': 'Forbes.com'}","Kyle Torpey, Contributor, Kyle Torpey, Contributor https://www.forbes.com/sites/ktorpey/",A ‘Perfect Storm’ Is Brewing For The Bitcoin Price,A new report has shed light on how miner capitulation could help the Bitcoin price in the near future.,https://www.forbes.com/sites/ktorpey/2020/04/08/a-perfect-storm-is-brewing-for-the-bitcoin-price/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e8e118c93ef920006d39eb2%2F0x0.jpg,2020-04-09T02:10:00Z,"Technicians inspect bitcoin mining machines at a mining facility operated by Bitmain Technologies ... [+] Ltd. in Ordos, Inner Mongolia, China, on Friday, Aug. 11, 2017. (Qilai Shen/Bloomberg)
© 2017 Bloomberg Finance LP
The Bitcoin price is known to be ext… [+5020 chars]"
90,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, Billy Bambrough, Contributor https://www.forbes.com/sites/billybambrough/","Crypto Market Surges Over $200 Billion As Bitcoin, Ethereum, Ripple’s XRP And Litecoin Soar—Here’s Why",Bitcoin and other major cryptocurrencies are soaring—pushing the combined value of the crypto market back over $200 billion...,https://www.forbes.com/sites/billybambrough/2020/04/17/crypto-market-surges-over-200-billion-as-bitcoin-ethereum-ripples-xrp-and-litecoin-soar-heres-why/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1165309446%2F0x0.jpg,2020-04-17T06:31:09Z,"Bitcoin and other major cryptocurrencies are soaringpushing the combined value of the crypto market back over $200 billion. 
Bitcoin, along with top ten tokens ethereum, Ripple's XRP, litecoin and bitcoin cash have all climbed between 6% and 12% over the las… [+2574 chars]"
91,"{'id': None, 'name': 'Seekingalpha.com'}",Financial Freedom Institute,Bitcoin Is Not A Store Of Value,"A common Bitcoin bull claim is that Bitcoin is a store of value.We dispute that claim.""Value"" is not maintained in something with Bitcoin's degree of volatility.At best, Bitcoin is a means of exchange and a lousy one at that.",https://seekingalpha.com/article/4335905-bitcoin-is-not-store-of-value,https://static2.seekingalpha.com/images/marketing_images/fair_use_logos_products/sacl_bitcoin_bitcoin.jpeg,2020-04-03T19:06:05Z,"Apparently, we are the rare Bitcoin (BTC-USD) bear here on Seeking Alpha, and our last article generated quite a lot of consternation from bulls.
Today, we address the Bitcoin bull claim that Bitcoin is a ""store of value"".
We disagree. In fact, we don't bel… [+4119 chars]"
92,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, Billy Bambrough, Contributor https://www.forbes.com/sites/billybambrough/","Bitcoin Is Suddenly Soaring And Smashing The Dow, S&P 500, And Nasdaq Indexes","The bitcoin price, which last month fell to under $4,000 in the aftermath of the coronavirus-induced market crash, has rallied hard since its lows—almost doubling in value...",https://www.forbes.com/sites/billybambrough/2020/04/02/bitcoin-is-suddenly-soaring-and-smashing-dow-sp-500-and-nasdaq--indexes/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1207431281%2F0x0.jpg,2020-04-02T18:28:51Z,"Bitcoin has roared into the second quarter of the year, jumping above $7,000 per bitcoin and rising almost 15% over the last 24 hours. 
The bitcoin price, which last month fell to under $4,000 in the aftermath of the coronavirus-induced broad market crash, h… [+2593 chars]"
93,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, Billy Bambrough, Contributor https://www.forbes.com/sites/billybambrough/",This Bitcoin Challenger Is Suddenly Soaring And Fast Approaching Its All-Time High Price,Bitcoin is struggling to hold on to its post-coronavirus crash gains but some smaller cryptocurrencies are gaining ground...,https://www.forbes.com/sites/billybambrough/2020/04/11/this-bitcoin-challenger-is-suddenly-soaring-and-fast-approaching-its-all-time-high-price/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F963468380%2F0x0.jpg,2020-04-12T01:09:23Z,"Bitcoin is struggling to hold on to its post-coronavirus crash gains but some smaller cryptocurrencies are soaring. 
The bitcoin price has treaded water over the last 24-hour trading periodthough top 20 cryptocurrency chainlink as added some 3% over that tim… [+2373 chars]"
94,"{'id': None, 'name': 'Torrentfreak.com'}",Ernesto,Anti-Piracy Lawyer Offers to Withdraw Twitter Complaint Against Popcorn Time in Exchange for a Settlement,"A Hawaiian anti-piracy lawyer, who represents several prominent movie companies, has presented Popcorn Time with a deal. After first offering a license to use the Popcorn Time trademark, he proposed a $4,900 'settlement' ""not to sue,"" payable in Bitcoin. To s…",https://torrentfreak.com/anti-piracy-lawyer-offers-to-withdraw-twitter-complaint-against-popcorn-time-200426/,https://torrentfreak.com/images/money-feat.jpg,2020-04-26T19:52:02Z,"Earlier this month we reported that a popular Popcorn Time fork had its Twitter account suspended over an alleged trademark violation. 
As it turned out, this was the work of Hawaiian anti-piracy lawyer Kerry Culpepper, who used the “Popcorn Time” trademark … [+5624 chars]"
95,"{'id': None, 'name': 'Forbes.com'}","Billy Bambrough, Contributor, Billy Bambrough, Contributor https://www.forbes.com/sites/billybambrough/",Bitcoin’s Huge Surge This Week Could Be The Tip Of The Iceberg As Trader’s Recall 2017 Gold Rush,"The precise reason for bitcoin's rise was not immediately clear, though reports of an increase in bitcoin demand this week could herald a retail investor driven surge similar to bitcoin's epic 2017 rally...",https://www.forbes.com/sites/billybambrough/2020/04/04/bitcoins-huge-surge-this-week-could-be-the-tip-of-the-iceberg-as-traders-recall-2017-gold-rush/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F1214132419%2F0x0.jpg,2020-04-04T10:00:55Z,"Bitcoin has climbed 10% this week, gaining along with gold as stock markets remain under significant pressurewith bitcoin's performance outpacing the Dow, the S&amp;P 500 and the Nasdaq.
The bitcoin price, which is more-or-less flat for the year, has rebound… [+2026 chars]"
